article_id,prod_name,product_type_name,product_group_name,perceived_colour_value_name,perceived_colour_master_name,department_name,section_name,detail_desc,text_to_embed,image_url
0631774002,Elvis skinny chinos,Trousers,Garment Lower body,Medium Dusty,Beige,Trouser,Men Suits & Tailoring,"Chinos in washed cotton twill with a regular waist, zip fly and button,side pockets, welt back pockets and skinny legs. Skinny fit.","Elvis skinny chinos Trousers Garment Lower body Solid Beige Medium Dusty Beige Trouser Menswear Menswear Men Suits & Tailoring Trousers Chinos in washed cotton twill with a regular waist, zip fly and button,side pockets, welt back pockets and skinny legs. Skinny fit.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/063/0631774002.jpg
0519863009,Sandra (1),Sweater,Garment Upper body,Bright,Turquoise,Knitwear,Womens Everyday Collection,"Jumper in a soft, loose-knit wool blend with low dropped shoulders and ribbing around the neckline, cuffs and hem.","Sandra (1) Sweater Garment Upper body Melange Blue Bright Turquoise Knitwear Ladieswear Ladieswear Womens Everyday Collection Knitwear Jumper in a soft, loose-knit wool blend with low dropped shoulders and ribbing around the neckline, cuffs and hem.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/051/0519863009.jpg
0618287018,Malena Dress,Dress,Garment Full body,Dusty Light,White,Dress,Womens Tailoring,"V-neck dress in an airy weave with short, double-flounced sleeves, an elasticated seam at the waist and ties at the sides. Lined.","Malena Dress Dress Garment Full body All over pattern Off White Dusty Light White Dress Ladieswear Ladieswear Womens Tailoring Dresses Ladies V-neck dress in an airy weave with short, double-flounced sleeves, an elasticated seam at the waist and ties at the sides. Lined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/061/0618287018.jpg
0578113002,Tom Lace Up Denim TRS,Trousers,Garment Lower body,Dark,Black,Trousers,Divided Collection,"Slim-fit trousers in stretch twill with a regular waist, zip fly and button, fake front pockets, real back pockets and lacing down the legs.","Tom Lace Up Denim TRS Trousers Garment Lower body Solid Black Dark Black Trousers Divided Divided Divided Collection Trousers Slim-fit trousers in stretch twill with a regular waist, zip fly and button, fake front pockets, real back pockets and lacing down the legs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/057/0578113002.jpg
0794934001,Sandy wide trouser,Trousers,Garment Lower body,Dark,Black,Trouser,Womens Tailoring,"High-waisted trousers in woven fabric with a concealed zip in one side, fake front and back pockets and straight, wide legs with creases.","Sandy wide trouser Trousers Garment Lower body Solid Black Dark Black Trouser Ladieswear Ladieswear Womens Tailoring Trousers High-waisted trousers in woven fabric with a concealed zip in one side, fake front and back pockets and straight, wide legs with creases.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/079/0794934001.jpg
0874671002,Pecan denim,Dress,Garment Full body,Dusty Light,Blue,Dresses,Divided Collection,"Short, fitted dress in stretch denim with a collar, buttons down the front and a yoke at the back. Flap chest pockets with a button. Unlined.","Pecan denim Dress Garment Full body Denim Light Blue Dusty Light Blue Dresses Divided Divided Divided Collection Dresses Ladies Short, fitted dress in stretch denim with a collar, buttons down the front and a yoke at the back. Flap chest pockets with a button. Unlined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/087/0874671002.jpg
0714824001,Estelle strap dress,Dress,Garment Full body,Dark,Black,Dresses,Divided Collection,"Short dress in an airy weave with flounced details. V-neck, a sewn-in wrapover at the front and narrow, adjustable shoulder straps. Elasticated seam at the waist and a gently flared skirt. Unlined.","Estelle strap dress Dress Garment Full body Dot Black Dark Black Dresses Divided Divided Divided Collection Dresses Ladies Short dress in an airy weave with flounced details. V-neck, a sewn-in wrapover at the front and narrow, adjustable shoulder straps. Elasticated seam at the waist and a gently flared skirt. Unlined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/071/0714824001.jpg
0816932001,Gobi Cord Trs,Trousers,Garment Lower body,Dark,Beige,Trousers,Divided Collection,"Trousers in cotton corduroy with a button at the waist and zip fly. Patch front pockets, fake flap pockets at the back and tapered legs with covered elastication at the hems.","Gobi Cord Trs Trousers Garment Lower body Solid Dark Beige Dark Beige Trousers Divided Divided Divided Collection Trousers Trousers in cotton corduroy with a button at the waist and zip fly. Patch front pockets, fake flap pockets at the back and tapered legs with covered elastication at the hems.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/081/0816932001.jpg
0542846001,Stella 5 pkt slim cropped,Trousers,Garment Lower body,Dark,Black,Trouser,Womens Everyday Collection,"5-pocket ankle-length trousers in washed stretch twill with a regular waist, zip fly and slim legs.","Stella 5 pkt slim cropped Trousers Garment Lower body Solid Black Dark Black Trouser Ladieswear Ladieswear Womens Everyday Collection Trousers 5-pocket ankle-length trousers in washed stretch twill with a regular waist, zip fly and slim legs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/054/0542846001.jpg
0906822002,Agnes,Dress,Garment Full body,Dark,Black,Dress,Womens Everyday Collection,Calf-length dress in woven fabric with a sweetheart neckline and gathered seams at the shoulders and under the bust for a gently draping effect. Short puff sleeves with a jersey lining and concealed elastication at the hems for added volume. Concealed zip at the back and a jersey-lined skirt. The polyester content of the dress is recycled.,Agnes Dress Garment Full body Solid Black Dark Black Dress Ladieswear Ladieswear Womens Everyday Collection Dresses Ladies Calf-length dress in woven fabric with a sweetheart neckline and gathered seams at the shoulders and under the bust for a gently draping effect. Short puff sleeves with a jersey lining and concealed elastication at the hems for added volume. Concealed zip at the back and a jersey-lined skirt. The polyester content of the dress is recycled.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/090/0906822002.jpg
0662260001,Tori black dressed,Trousers,Garment Lower body,Dark,Black,Trouser,Womens Tailoring,"Twill trousers with a high waist, zip fly and concealed hook-and-eye fasteners, and detachable belt. Side pockets, fake welt back pockets and straight, wide legs with creases.","Tori black dressed Trousers Garment Lower body Solid Black Dark Black Trouser Ladieswear Ladieswear Womens Tailoring Trousers Twill trousers with a high waist, zip fly and concealed hook-and-eye fasteners, and detachable belt. Side pockets, fake welt back pockets and straight, wide legs with creases.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/066/0662260001.jpg
0703996002,Magnolia,Shirt,Garment Upper body,Light,White,Blouse,Womens Tailoring,"Blouse in woven fabric with a round neck and collar with ties at the front. Gathered yoke at the back, buttons down the front, long sleeves with wide, buttoned cuffs, and a rounded hem.","Magnolia Shirt Garment Upper body Solid White Light White Blouse Ladieswear Ladieswear Womens Tailoring Blouses Blouse in woven fabric with a round neck and collar with ties at the front. Gathered yoke at the back, buttons down the front, long sleeves with wide, buttoned cuffs, and a rounded hem.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/070/0703996002.jpg
0686466005,Panteon knitted jumper,Sweater,Garment Upper body,Medium Dusty,Brown,Knitwear,Womens Trend,"Oversized jumper knitted in a soft wool blend with wide ribbing around the neckline, cuffs and hem. Slightly longer at the back.","Panteon knitted jumper Sweater Garment Upper body Jacquard Yellowish Brown Medium Dusty Brown Knitwear Ladieswear Ladieswear Womens Trend Knitwear Oversized jumper knitted in a soft wool blend with wide ribbing around the neckline, cuffs and hem. Slightly longer at the back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/068/0686466005.jpg
0416157019,Bruce skinny 5-pkt,Trousers,Garment Lower body,Dark,Grey,Trouser,Contemporary Smart,"5-pocket trousers in washed, slightly stretchy twill with a regular waist, zip fly and skinny legs. Skinny fit.","Bruce skinny 5-pkt Trousers Garment Lower body Solid Dark Grey Dark Grey Trouser Menswear Menswear Contemporary Smart Trousers 5-pocket trousers in washed, slightly stretchy twill with a regular waist, zip fly and skinny legs. Skinny fit.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/041/0416157019.jpg
0806916003,Janeiro Dress,Dress,Garment Full body,Dusty Light,Beige,Dress,Womens Everyday Collection,"Short dress in airy chiffon with a V-neck, concealed zip down the back and long, wide puff sleeves with narrow elastication at the cuffs. Frill-trimmed seam at the waist and a softly draping skirt. Longer at the back. Partly lined.","Janeiro Dress Dress Garment Full body Solid Light Beige Dusty Light Beige Dress Ladieswear Ladieswear Womens Everyday Collection Dresses Ladies Short dress in airy chiffon with a V-neck, concealed zip down the back and long, wide puff sleeves with narrow elastication at the cuffs. Frill-trimmed seam at the waist and a softly draping skirt. Longer at the back. Partly lined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/080/0806916003.jpg
0579541038,Calista (1),Cardigan,Garment Upper body,Light,White,Knitwear,Womens Tailoring,"Cardigan in a soft, fine-knit viscose blend with buttons down the front and ribbing around the neckline, cuffs and hem.","Calista (1) Cardigan Garment Upper body Solid White Light White Knitwear Ladieswear Ladieswear Womens Tailoring Knitwear Cardigan in a soft, fine-knit viscose blend with buttons down the front and ribbing around the neckline, cuffs and hem.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/057/0579541038.jpg
0812080001,Parrot jacquard trouser,Trousers,Garment Lower body,Dark,Black,Trouser,Womens Tailoring,"Ankle-length suit trousers in a jacquard weave with a slight sheen. High waist, zip fly and hook-and-eye fasteners. Side pockets, fake welt back pockets and straight, slightly wider legs with creases.","Parrot jacquard trouser Trousers Garment Lower body Jacquard Black Dark Black Trouser Ladieswear Ladieswear Womens Tailoring Trousers Ankle-length suit trousers in a jacquard weave with a slight sheen. High waist, zip fly and hook-and-eye fasteners. Side pockets, fake welt back pockets and straight, slightly wider legs with creases.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/081/0812080001.jpg
0587189002,Fireball dress,Dress,Garment Full body,Dark,Black,Dress,Womens Everyday Collection,"Wide dress in an airy, patterned weave with an opening and button at the back of the neck and a seam at the waist. Decorative frills around the neckline, on the front and sleeves and at the hem, and flounced cuffs. Jersey underdress.","Fireball dress Dress Garment Full body Glittering/Metallic Black Dark Black Dress Ladieswear Ladieswear Womens Everyday Collection Dresses Ladies Wide dress in an airy, patterned weave with an opening and button at the back of the neck and a seam at the waist. Decorative frills around the neckline, on the front and sleeves and at the hem, and flounced cuffs. Jersey underdress.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/058/0587189002.jpg
0634231002,PILE HOOD,Sweater,Garment Upper body,Dark,Red,Knitwear,Contemporary Street,"Top in soft pile with a drawstring hood with a wrapover front, and ribbing at the cuffs and hem.","PILE HOOD Sweater Garment Upper body Solid Dark Red Dark Red Knitwear Menswear Menswear Contemporary Street Knitwear Top in soft pile with a drawstring hood with a wrapover front, and ribbing at the cuffs and hem.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/063/0634231002.jpg
0577864002,Leon Embrodery,Trousers,Garment Lower body,Dark,Black,Trousers,Divided Collection,"High-waisted trousers in stretch twill with an embroidered motif at the top, a concealed zip at one side and slim legs.","Leon Embrodery Trousers Garment Lower body Embroidery Black Dark Black Trousers Divided Divided Divided Collection Trousers High-waisted trousers in stretch twill with an embroidered motif at the top, a concealed zip at one side and slim legs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/057/0577864002.jpg
0502178005,Feynman sweater,Sweater,Garment Upper body,Dusty Light,White,Knitwear,Womens Casual,"Loose-fitting jumper in a soft knit containing some alpaca wool with dropped shoulders and ribbing around the neckline, cuffs and hem.","Feynman sweater Sweater Garment Upper body Solid Light Beige Dusty Light White Knitwear Ladieswear Ladieswear Womens Casual Knitwear Loose-fitting jumper in a soft knit containing some alpaca wool with dropped shoulders and ribbing around the neckline, cuffs and hem.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/050/0502178005.jpg
0816805005,Zizzi ss blouse,Blouse,Garment Upper body,Bright,Pink,Blouse,Womens Casual,"Wide shirt in a linen and cotton weave with a collar, classic front and yoke at the back. Open chest pocket, short sleeves with sewn-in turn-ups, and a rounded hem.","Zizzi ss blouse Blouse Garment Upper body Solid Dark Pink Bright Pink Blouse Ladieswear Ladieswear Womens Casual Blouses Wide shirt in a linen and cotton weave with a collar, classic front and yoke at the back. Open chest pocket, short sleeves with sewn-in turn-ups, and a rounded hem.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/081/0816805005.jpg
0712216009,Prima(1),Vest top,Garment Upper body,Dusty Light,Beige,Blouse,Womens Everyday Collection,V-neck top in woven fabric with spaghetti shoulder straps.,Prima(1) Vest top Garment Upper body Solid Light Beige Dusty Light Beige Blouse Ladieswear Ladieswear Womens Everyday Collection Blouses V-neck top in woven fabric with spaghetti shoulder straps.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/071/0712216009.jpg
0895418002,Joelle strap top,Blouse,Garment Upper body,Dark,Black,Blouse,Womens Tailoring,Top in a crêpe weave with a scalloped V-neck and adjustable spaghetti shoulder straps. Lined.,Joelle strap top Blouse Garment Upper body Solid Black Dark Black Blouse Ladieswear Ladieswear Womens Tailoring Blouses Top in a crêpe weave with a scalloped V-neck and adjustable spaghetti shoulder straps. Lined.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/089/0895418002.jpg
0783346024,Primo slacks,Trousers,Garment Lower body,Light,White,Trouser,Womens Everyday Collection,Ankle-length cigarette trousers in a stretch weave with a regular waist that is elasticated at the back. Fake welt back pockets and slim legs with creases.,Primo slacks Trousers Garment Lower body Check White Light White Trouser Ladieswear Ladieswear Womens Everyday Collection Trousers Ankle-length cigarette trousers in a stretch weave with a regular waist that is elasticated at the back. Fake welt back pockets and slim legs with creases.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/078/0783346024.jpg
0906794001,Marais short dress,Dress,Garment Full body,Dark,Black,Dress,Womens Casual,"Short dress in an airy viscose and cotton weave with a collar and V-neck opening at the front. Low dropped shoulders, long balloon sleeves with buttoned cuffs and an asymmetric seam with gathers at the waist for added width. Unlined.","Marais short dress Dress Garment Full body Solid Black Dark Black Dress Ladieswear Ladieswear Womens Casual Dresses Ladies Short dress in an airy viscose and cotton weave with a collar and V-neck opening at the front. Low dropped shoulders, long balloon sleeves with buttoned cuffs and an asymmetric seam with gathers at the waist for added width. Unlined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/090/0906794001.jpg
0592303001,Clubba,Dress,Garment Full body,Dark,Black,Dress,Womens Everyday Collection,"Short lace dress with a deep V-neck, narrow, horizontal tie at the back of the neck, long, transparent sleeves and a seam at the waist. Lined.","Clubba Dress Garment Full body Lace Black Dark Black Dress Ladieswear Ladieswear Womens Everyday Collection Dresses Ladies Short lace dress with a deep V-neck, narrow, horizontal tie at the back of the neck, long, transparent sleeves and a seam at the waist. Lined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/059/0592303001.jpg
0663236004,Artic,Sweater,Garment Upper body,Dark,Beige,Knitwear,Womens Everyday Collection,"Polo-neck jumper in a soft knit containing some wool in a relaxed fit with dropped shoulders and long sleeves. Visible seam front and back, ribbing at the cuffs and hem, and slits in the sides. Slightly longer at the back.","Artic Sweater Garment Upper body Melange Beige Dark Beige Knitwear Ladieswear Ladieswear Womens Everyday Collection Knitwear Polo-neck jumper in a soft knit containing some wool in a relaxed fit with dropped shoulders and long sleeves. Visible seam front and back, ribbing at the cuffs and hem, and slits in the sides. Slightly longer at the back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/066/0663236004.jpg
0810632003,Dunce top,Top,Garment Upper body,Dusty Light,White,Blouse,Womens Everyday Collection,"Shorter-style blouse in woven fabric with a small, gathered stand-up collar, an opening at the back and a hook-and-eye fastening at the back of the neck. Long puff sleeves and wide cuffs with covered buttons. Seam with wide, gathered ties at the hem that fasten at the back. Unlined.","Dunce top Top Garment Upper body Solid Off White Dusty Light White Blouse Ladieswear Ladieswear Womens Everyday Collection Blouses Shorter-style blouse in woven fabric with a small, gathered stand-up collar, an opening at the back and a hook-and-eye fastening at the back of the neck. Long puff sleeves and wide cuffs with covered buttons. Seam with wide, gathered ties at the hem that fasten at the back. Unlined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/081/0810632003.jpg
0664485003,Milk,Dress,Garment Full body,Dark,Black,Dress,Womens Everyday Collection,"Short, straight-cut dress in woven fabric with a round neckline that has a small opening and concealed button at the back of the neck. Long sleeves and cuffs with two buttons. Unlined.","Milk Dress Garment Full body Application/3D Black Dark Black Dress Ladieswear Ladieswear Womens Everyday Collection Dresses Ladies Short, straight-cut dress in woven fabric with a round neckline that has a small opening and concealed button at the back of the neck. Long sleeves and cuffs with two buttons. Unlined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/066/0664485003.jpg
0562252038,Space 5 pkt tregging,Trousers,Garment Lower body,Medium Dusty,Blue,Trouser,Womens Everyday Collection,"Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets.","Space 5 pkt tregging Trousers Garment Lower body Denim Blue Medium Dusty Blue Trouser Ladieswear Ladieswear Womens Everyday Collection Trousers Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/056/0562252038.jpg
0639778003,Rania Tee dress j.,Dress,Garment Full body,Dark,Black,Dresses,Divided Collection,"Short, straight T-shirt dress in soft printed cotton jersey with short sleeves.","Rania Tee dress j. Dress Garment Full body Colour blocking Black Dark Black Dresses Divided Divided Divided Collection Dresses Ladies Short, straight T-shirt dress in soft printed cotton jersey with short sleeves.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/063/0639778003.jpg
0552743024,PEBBLE knitted creweck,Sweater,Garment Upper body,Medium Dusty,Beige,Knitwear,Men Edition,"Long-sleeved jumper in soft, fine-knit cashmere with ribbing around the neckline, cuffs and hem.","PEBBLE knitted creweck Sweater Garment Upper body Solid Dark Beige Medium Dusty Beige Knitwear Menswear Menswear Men Edition Knitwear Long-sleeved jumper in soft, fine-knit cashmere with ribbing around the neckline, cuffs and hem.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/055/0552743024.jpg
0554450027,Julia RW Skinny Denim TRS,Trousers,Garment Lower body,Dark,Grey,Trousers,Divided Collection,5-pocket jeans in superstretch washed denim with a regular waist and super-skinny legs.,Julia RW Skinny Denim TRS Trousers Garment Lower body Solid Dark Grey Dark Grey Trousers Divided Divided Divided Collection Trousers 5-pocket jeans in superstretch washed denim with a regular waist and super-skinny legs.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/055/0554450027.jpg
0551462014,Margret Dress W,Dress,Garment Full body,Dark,Black,Dresses,Divided Collection,"Short dress in a crêpe weave with a concealed zip at the back, 3/4-length sleeves with inset, hemstitched trims at the cuffs, a seam at the waist and gently flared skirt. Unlined.","Margret Dress W Dress Garment Full body Solid Black Dark Black Dresses Divided Divided Divided Collection Dresses Ladies Short dress in a crêpe weave with a concealed zip at the back, 3/4-length sleeves with inset, hemstitched trims at the cuffs, a seam at the waist and gently flared skirt. Unlined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/055/0551462014.jpg
0891542003,Toya Dress,Dress,Garment Full body,Dusty Light,Pink,Dress,Womens Tailoring,"Knee-length dress in an airy weave with decorative pin-tucks, a V-neck, buttons at the top and short, wide sleeves. Seam at the waist with elastication at the back, a narrow, detachable tie belt and a softly draping skirt. Lined.","Toya Dress Dress Garment Full body Solid Pink Dusty Light Pink Dress Ladieswear Ladieswear Womens Tailoring Dresses Ladies Knee-length dress in an airy weave with decorative pin-tucks, a V-neck, buttons at the top and short, wide sleeves. Seam at the waist with elastication at the back, a narrow, detachable tie belt and a softly draping skirt. Lined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/089/0891542003.jpg
0787952001,Samantha jumpsuit,Trousers,Garment Lower body,Dark,Black,Trouser,Womens Tailoring,"V-neck jumpsuit in woven fabric with notch lapels, concealed press-studs down the front and a zip fly. Long sleeves with decorative buttons at the cuffs. Seam and a wide belt at the waist, side pockets, and tapered, ankle-length legs with creases.","Samantha jumpsuit Trousers Garment Lower body Solid Black Dark Black Trouser Ladieswear Ladieswear Womens Tailoring Trousers V-neck jumpsuit in woven fabric with notch lapels, concealed press-studs down the front and a zip fly. Long sleeves with decorative buttons at the cuffs. Seam and a wide belt at the waist, side pockets, and tapered, ankle-length legs with creases.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/078/0787952001.jpg
0682068004,Monica Ankle Cord TRS,Trousers,Garment Lower body,Dusty Light,White,Trousers,Divided Collection,"5-pocket ankle-length trousers in stretch cotton corduroy with a high waist, zip fly and button, and straight legs with raw-edge hems.","Monica Ankle Cord TRS Trousers Garment Lower body Solid Off White Dusty Light White Trousers Divided Divided Divided Collection Trousers 5-pocket ankle-length trousers in stretch cotton corduroy with a high waist, zip fly and button, and straight legs with raw-edge hems.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/068/0682068004.jpg
0859400004,Kendall Dress,Dress,Garment Full body,Dusty Light,Pink,Dress,Womens Tailoring,"Calf-length dress in softly draping, lightly crêped satin with a boat neck and a concealed zip in one side. Seam at the waist with a detachable tie belt and a flared, pleated skirt. Unlined. The polyester content of the dress is partly recycled.","Kendall Dress Dress Garment Full body Solid Light Pink Dusty Light Pink Dress Ladieswear Ladieswear Womens Tailoring Dresses Ladies Calf-length dress in softly draping, lightly crêped satin with a boat neck and a concealed zip in one side. Seam at the waist with a detachable tie belt and a flared, pleated skirt. Unlined. The polyester content of the dress is partly recycled.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/085/0859400004.jpg
0801166003,Jack Skinny Slack,Trousers,Garment Lower body,Dark,Black,Trouser,Contemporary Smart,"Suit trousers in a stretch weave with a concealed hook-and-eye fastener and zip fly. Diagonal side pockets, jetted back pockets, and an adjustable tab with buttons at the sides. Skinny Fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette.","Jack Skinny Slack Trousers Garment Lower body Check Black Dark Black Trouser Menswear Menswear Contemporary Smart Trousers Suit trousers in a stretch weave with a concealed hook-and-eye fastener and zip fly. Diagonal side pockets, jetted back pockets, and an adjustable tab with buttons at the sides. Skinny Fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/080/0801166003.jpg
0585868001,Alba deco,Dress,Garment Full body,Dark,Black,Dress,Womens Tailoring,Dress in a crêpe weave with a bead-embroidered collar and buttons down the front and at the cuffs. Tapered waist with a seam and gently flared skirt. Lined skirt.,Alba deco Dress Garment Full body Solid Black Dark Black Dress Ladieswear Ladieswear Womens Tailoring Dresses Ladies Dress in a crêpe weave with a bead-embroidered collar and buttons down the front and at the cuffs. Tapered waist with a seam and gently flared skirt. Lined skirt.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/058/0585868001.jpg
0917899001,ED Bama,Sweater,Garment Upper body,Bright,Lilac Purple,Knitwear,H&M+,"Boxy-style jumper in a soft, fine knit containing some wool with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem. The polyester content of the jumper is recycled.","ED Bama Sweater Garment Upper body Solid Other Purple Bright Lilac Purple Knitwear Ladieswear Ladieswear H&M+ Knitwear Boxy-style jumper in a soft, fine knit containing some wool with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem. The polyester content of the jumper is recycled.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/091/0917899001.jpg
0816953006,Alex alex,Top,Garment Upper body,Dark,Black,Blouse,Womens Casual,"V-neck blouse in an airy viscose weave with pleats at the top of the shoulders, short sleeves and a box pleat at the back of the neck.","Alex alex Top Garment Upper body Solid Black Dark Black Blouse Ladieswear Ladieswear Womens Casual Blouses V-neck blouse in an airy viscose weave with pleats at the top of the shoulders, short sleeves and a box pleat at the back of the neck.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/081/0816953006.jpg
0507909008,Rebecca,Shirt,Garment Upper body,Light,Blue,Blouse,Womens Tailoring,"Gently tailored shirt in a stretch cotton blend with a turn-down collar, V-neck, buttons down the front and buttoned cuffs.","Rebecca Shirt Garment Upper body All over pattern Light Blue Light Blue Blouse Ladieswear Ladieswear Womens Tailoring Blouses Gently tailored shirt in a stretch cotton blend with a turn-down collar, V-neck, buttons down the front and buttoned cuffs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/050/0507909008.jpg
0672133001,Sasha,Top,Garment Upper body,Dusty Light,Turquoise,Knitwear,Mama,"Long-sleeved jumper in a fine knit with block-coloured stripes and ribbing around the neckline, cuffs and hem.","Sasha Top Garment Upper body Stripe Turquoise Dusty Light Turquoise Knitwear Ladieswear Ladieswear Mama Knitwear Long-sleeved jumper in a fine knit with block-coloured stripes and ribbing around the neckline, cuffs and hem.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/067/0672133001.jpg
0561222001,Moana rollerneck,Sweater,Garment Upper body,Bright,Blue,Knitwear,Womens Casual,"Shorter, double-knitted jumper in a soft wool blend with a polo neck, low dropped shoulders and long, wide sleeves.","Moana rollerneck Sweater Garment Upper body Solid Dark Blue Bright Blue Knitwear Ladieswear Ladieswear Womens Casual Knitwear Shorter, double-knitted jumper in a soft wool blend with a polo neck, low dropped shoulders and long, wide sleeves.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/056/0561222001.jpg
0845191008,Mason jogger RW,Trousers,Garment Lower body,Dark,Unknown,Trouser,Womens Casual,"Joggers in a Tencel™ lyocell weave with a regular, elasticated, drawstring waist, side pockets and a fake back pocket. Tapered legs with elasticated hems.","Mason jogger RW Trousers Garment Lower body Solid Dark Grey Dark Unknown Trouser Ladieswear Ladieswear Womens Casual Trousers Joggers in a Tencel™ lyocell weave with a regular, elasticated, drawstring waist, side pockets and a fake back pocket. Tapered legs with elasticated hems.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/084/0845191008.jpg
0762063003,Havana dress SPEED,Dress,Garment Full body,Dark,Black,Dresses,Divided Collection,"Short wrap dress in an airy crêpe weave with a V-neck, ties at the waist, long, flounced sleeves and a gently flared skirt with a seam and flounce at the hem. Unlined.","Havana dress SPEED Dress Garment Full body All over pattern Black Dark Black Dresses Divided Divided Divided Collection Dresses Ladies Short wrap dress in an airy crêpe weave with a V-neck, ties at the waist, long, flounced sleeves and a gently flared skirt with a seam and flounce at the hem. Unlined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/076/0762063003.jpg
0625191004,Snake Track Pant CW SPEED,Trousers,Garment Lower body,Light,Blue,Trousers,Divided Collection,"Joggers in a rustle weave with an elasticated waist, contrasting colour stripes down the sides with appliqués on one side and an elastic drawstring at the hems.","Snake Track Pant CW SPEED Trousers Garment Lower body Colour blocking Blue Light Blue Trousers Divided Divided Divided Collection Trousers Joggers in a rustle weave with an elasticated waist, contrasting colour stripes down the sides with appliqués on one side and an elastic drawstring at the hems.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/062/0625191004.jpg
